date,open,high,low,close,volume
2005-01-03,4.0432,4.1836,4.0432,4.09,912612
2005-01-04,4.0776,4.1146,3.9741,4.0308,700512
2005-01-05,4.1343,4.43,4.1171,4.4226,2997118
2005-01-06,4.4226,4.4842,4.3117,4.3659,1633123
2005-01-07,4.4176,4.4324,4.2846,4.324,1135327
2005-01-10,4.1885,4.3314,4.1762,4.1836,933401
2005-01-11,4.1836,4.1885,4.0333,4.0456,705147
2005-01-12,3.6958,3.8066,3.6243,3.7204,4589643
2005-01-13,3.7573,3.8632,3.708,3.7573,1078357
2005-01-14,3.7573,3.7696,3.6242,3.6957,937722
2005-01-18,3.6711,3.7327,3.6095,3.7081,617737
2005-01-19,3.7081,3.7426,3.6613,3.6933,453741
2005-01-20,3.6933,3.6933,3.5972,3.5997,997863
2005-01-21,3.607,3.6292,3.4715,3.5602,1760242
2005-01-24,3.5602,3.5898,3.4001,3.4247,1130299
2005-01-25,3.4,3.4616,3.3754,3.3828,863809
2005-01-26,3.3853,3.4223,3.3459,3.4001,710177
2005-01-27,3.4025,3.4469,3.2892,3.3557,493155
2005-01-28,3.3631,3.4001,3.2941,3.3163,486555
2005-01-31,3.3163,3.3803,3.2941,3.3754,395981
2005-02-01,3.3286,3.4345,3.2892,3.3754,299302
2005-02-02,3.3755,3.3878,3.2695,3.2769,885995
2005-02-03,3.2769,3.3015,3.267,3.2941,772943
2005-02-04,3.2941,3.469,3.2769,3.4641,828723
2005-02-07,3.4641,3.4838,3.3434,3.3557,224797
2005-02-08,3.3952,3.4814,3.3902,3.4469,346907
2005-02-09,3.4518,3.4616,3.23,3.267,304920
2005-02-10,3.3015,3.3015,3.1931,3.2202,292898
2005-02-11,3.2152,3.3409,3.2128,3.3138,336160
2005-02-14,3.3261,3.3877,3.3138,3.3631,291616
2005-02-15,3.4001,3.5898,3.3976,3.5134,844596
2005-02-16,3.5135,3.5209,3.3311,3.4494,382391
2005-02-17,3.4494,3.5479,3.405,3.474,1060629
2005-02-18,3.6957,4.122,3.6957,3.9298,4874825
2005-02-22,3.9052,3.9618,3.7746,3.9175,1954611
2005-02-23,3.8189,3.9175,3.8189,3.8608,1168046
2005-02-24,3.8608,4.0481,3.7943,3.9914,1490813
2005-02-25,3.9914,4.1565,3.9914,4.0579,1271032
2005-02-28,4.0284,4.0653,3.9076,3.9569,788029
2005-03-01,3.9914,4.0874,3.9322,4.0702,522030
2005-03-02,4.1318,4.186,4.0948,4.1663,741803
2005-03-03,4.1762,4.1787,4.0826,4.1442,486562
2005-03-04,4.1442,4.1442,4.0038,4.09,466161
2005-03-07,4.0407,4.0974,4.0234,4.0604,384851
2005-03-08,4.0653,4.1442,4.021,4.1343,412050
2005-03-09,4.1343,4.1466,3.9815,4.0111,418455
2005-03-10,3.9668,3.9668,3.5726,3.8165,855448
2005-03-11,3.8361,3.8411,3.7672,3.8189,275552
2005-03-14,3.7697,3.8682,3.7697,3.8288,309655
2005-03-15,3.7943,3.8436,3.6958,3.7623,427133
2005-03-16,3.7622,3.8534,3.6193,3.6834,907767
2005-03-17,3.7721,3.8706,3.7721,3.8189,863515
