date,open,high,low,close,volume
2018-01-02,101.391,103.185,100.79,102.899,4601642
2018-01-03,103.382,104.604,103.106,103.767,3832432
2018-01-04,104.466,106.102,104.24,105.136,4474506
2018-01-05,106.201,106.733,105.649,106.536,3319663
2018-01-08,106.437,107.561,106.014,107.285,2891154
2018-01-09,107.423,107.758,106.684,107.571,3254519
2018-01-10,107.107,107.906,106.664,107.226,3068254
2018-01-11,107.423,107.817,107.098,107.521,3615025
2018-01-12,107.649,109.108,107.334,108.645,5666309
2018-01-16,109.246,109.828,106.664,107.314,5707014
2018-01-17,108.162,108.783,107.649,108.448,4193138
2018-01-18,108.635,110.547,108.625,110.153,3787199
2018-01-19,110.586,110.774,109.995,110.311,3075744
2018-01-22,110.015,111.326,109.404,111.257,2182656
2018-01-23,111.542,112.114,111.05,111.602,2776043
2018-01-24,111.986,112.193,110.872,111.217,4903511
2018-01-25,111.641,111.828,110.281,110.34,4646875
2018-01-26,111.089,112.272,110.409,112.055,3870575
2018-01-29,112.055,112.755,111.217,111.661,3135465
2018-01-30,110.793,111.808,110.222,110.606,3683618
2018-01-31,111.424,112.863,111.01,112.262,4121292
2018-02-01,111.661,112.617,110.902,111.109,4240540
2018-02-02,110.409,110.724,109.108,109.177,4340080
2018-02-05,107.571,109.995,105.945,106.092,6035391
2018-02-06,103.491,108.034,102.19,107.985,6758671
2018-02-07,107.492,110.665,107.236,108.458,4450067
2018-02-08,108.507,108.586,102.495,102.525,6705356
2018-02-09,103.796,106.546,100.889,105.432,6520076
2018-02-12,106.142,107.896,104.723,106.979,4557194
2018-02-13,106.447,106.516,104.397,106.132,7433661
2018-02-14,105.186,107.64,105.186,107.443,7320525
2018-02-15,110.685,111.789,108.458,111.483,8221196
2018-02-16,111.207,112.498,111.04,111.227,4599768
2018-02-20,110.823,113.592,110.656,112.696,4225761
2018-02-21,113.109,113.996,112.518,112.824,4904496
2018-02-22,112.863,113.336,110.853,111.365,4694478
2018-02-23,111.986,113.297,111.109,113.297,4113112
2018-02-26,114.43,115.11,113.701,114.962,5340494
2018-02-27,115.603,115.908,114.085,114.785,5822714
2018-02-28,115.307,116.44,114.538,114.568,9544278
2018-03-01,119.16,120.698,116.342,117.702,15330419
2018-03-02,116.933,120.56,115.938,120.156,10473727
2018-03-05,118.264,121.161,117.929,120.728,9974851
2018-03-06,121.092,122.886,120.974,122.679,8036808
2018-03-07,121.595,123.95,121.398,123.517,6652728
2018-03-08,123.94,125.448,123.881,124.532,6039236
2018-03-09,125.35,125.655,124.423,125.566,5556226
2018-03-12,126.02,126.345,124.946,124.946,5528631
2018-03-13,126.039,126.256,123.911,124.896,4574636
