date,open,high,low,close,volume
2019-01-02,20.4067,21.0087,19.92,20.6747,11658600
2019-01-03,20.4667,20.6267,19.8253,20.024,6965200
2019-01-04,20.4,21.2,20.182,21.1793,7394100
2019-01-07,21.448,22.4493,21.1833,22.3307,7551200
2019-01-08,22.7973,22.934,21.8013,22.3567,7008500
2019-01-09,22.3667,22.9,22.098,22.5687,5432900
2019-01-10,22.2933,23.026,22.1193,22.998,6056400
2019-01-11,22.806,23.2273,22.5847,23.1507,5039100
2019-01-14,22.8253,22.8333,22.2667,22.2933,5247300
2019-01-15,22.3333,23.2533,22.3,22.962,6056600
2019-01-16,22.9853,23.4667,22.9,23.07,4691700
2019-01-17,23.0807,23.4333,22.9433,23.154,3676700
2019-01-18,21.5333,21.8087,19.982,20.1507,24150800
2019-01-22,20.3213,20.5333,19.7,19.928,12066700
2019-01-23,19.5,19.6333,18.7793,19.1727,12530000
2019-01-24,18.8687,19.5787,18.6187,19.434,8012200
2019-01-25,19.626,19.9013,19.3033,19.8027,7249600
2019-01-28,19.5273,19.8307,19.1833,19.7587,6423300
2019-01-29,19.6847,19.904,19.4533,19.8307,4621700
2019-01-30,20.03,20.6,19.8993,20.5847,11250300
2019-01-31,20.0667,20.7707,19.6,20.468,12569200
2019-02-01,20.3613,21.0733,20.2333,20.814,7283400
2019-02-04,20.8653,21.02,20.1253,20.8593,7352100
2019-02-05,20.8327,21.496,20.8167,21.4233,6742800
2019-02-06,21.306,21.616,21.0413,21.148,5038500
2019-02-07,20.8867,20.98,20.2,20.5007,6520600
2019-02-08,20.4553,20.4967,19.9,20.3867,5844200
2019-02-11,20.7733,21.24,20.7,20.856,7129700
2019-02-12,21.08,21.2127,20.6413,20.7873,5517600
2019-02-13,20.8233,20.85,20.3713,20.5447,5141600
2019-02-14,20.2253,20.4513,20.0667,20.2513,5200800
2019-02-15,20.3,20.5333,20.26,20.5253,3904900
2019-02-19,20.4373,20.7693,20.3647,20.376,4168400
2019-02-20,20.294,20.42,19.9333,20.1707,7142100
2019-02-21,20.1207,20.216,19.3667,19.4153,8909200
2019-02-22,19.6327,19.7667,19.4733,19.6473,5740600
2019-02-25,19.8607,20.1933,19.8,19.918,6626500
2019-02-26,19.4813,20.134,19.2513,19.8573,8582500
2019-02-27,20.1187,21.0867,20.0367,20.9827,11183900
2019-02-28,21.2613,21.3333,20.7207,21.3253,10520700
2019-03-01,20.4627,20.4753,19.46,19.6527,22911400
2019-03-04,19.8747,19.9333,18.852,19.024,17096800
2019-03-05,18.8,18.9333,18.0067,18.436,18764700
2019-03-06,18.432,18.7673,18.2927,18.416,10335500
2019-03-07,18.5893,18.98,18.2833,18.4393,9442500
2019-03-08,18.4607,19.0393,18.3927,18.9427,8819600
2019-03-11,18.9013,19.4187,18.7,19.3947,7392300
2019-03-12,19.0993,19.2047,18.7373,18.8907,7504100
2019-03-13,18.9267,19.466,18.8467,19.264,6844700
2019-03-14,19.4967,19.6927,19.2193,19.3307,7103400
2019-03-15,18.9007,18.9147,18.2933,18.362,14785500
2019-03-18,18.4,18.5367,17.82,17.966,10281000
2019-03-19,17.8333,18.22,17.564,17.8313,11800600
2019-03-20,17.9793,18.3313,17.7533,18.24,6908200
2019-03-21,18.1733,18.43,17.8967,18.268,5947100
2019-03-22,18.172,18.1867,17.6,17.6353,8745600
2019-03-25,17.314,17.5453,16.964,17.3613,10215000
2019-03-26,17.6293,18.0173,17.6287,17.8513,7350900
2019-03-27,17.9167,18.358,17.8787,18.322,8779200
2019-03-28,18.4773,18.6887,18.34,18.5747,6774100
2019-03-29,18.58,18.6773,18.3,18.6573,5991300
2019-04-01,18.8413,19.28,18.752,19.2787,8110400
2019-04-02,19.22,19.296,18.9253,19.0587,5478900
2019-04-03,19.1547,19.7447,19.1447,19.454,7919400
2019-04-04,17.4593,18.08,17.3727,17.852,23720700
2019-04-05,17.9907,18.4067,17.7407,18.3307,13038300
2019-04-08,18.5127,18.744,18.0293,18.2133,10410400
