date,open,high,low,close,volume
2000-01-03,0.0902,0.0909,0.0843,0.0894,574524
2000-01-04,0.0879,0.0881,0.0826,0.087,573888
2000-01-05,0.0845,0.0859,0.0829,0.0841,359486
2000-01-06,0.0842,0.0842,0.0755,0.0787,230229
2000-01-07,0.0783,0.0808,0.0771,0.08,135977
2000-01-10,0.0802,0.0859,0.0788,0.0826,458104
2000-01-11,0.0822,0.0832,0.0793,0.0793,283077
2000-01-12,0.0792,0.0794,0.0761,0.0772,235861
2000-01-13,0.0771,0.0811,0.0761,0.0804,252332
2000-01-14,0.0816,0.0872,0.0814,0.0839,1154254
2000-01-18,0.085,0.0879,0.0812,0.0875,499332
2000-01-19,0.0879,0.0879,0.086,0.0867,314614
2000-01-20,0.0874,0.0921,0.0857,0.0864,342941
2000-01-21,0.0862,0.0866,0.0833,0.0855,1039661
2000-01-24,0.0878,0.0882,0.0811,0.0816,490516
2000-01-25,0.082,0.0828,0.0782,0.0809,452600
2000-01-26,0.0809,0.0831,0.0761,0.0776,443965
2000-01-27,0.0782,0.0782,0.0707,0.0735,874851
2000-01-28,0.0726,0.0731,0.0686,0.0714,371537
2000-01-31,0.0718,0.0733,0.0669,0.0708,348497
2000-02-01,0.0708,0.073,0.0682,0.0724,177405
2000-02-02,0.0728,0.0759,0.0725,0.0745,284704
2000-02-03,0.0769,0.0785,0.0752,0.0757,206788
2000-02-04,0.0781,0.0781,0.0759,0.0775,236352
2000-02-07,0.0778,0.0778,0.0726,0.0727,415389
2000-02-08,0.0745,0.0788,0.0725,0.0761,894965
2000-02-09,0.0791,0.0804,0.078,0.0781,1125593
2000-02-10,0.0829,0.0955,0.0829,0.0941,1853476
2000-02-11,0.0988,0.0988,0.0886,0.0955,809572
2000-02-14,0.0958,0.1108,0.0948,0.1108,1241766
2000-02-15,0.111,0.1111,0.102,0.1065,860527
2000-02-16,0.1077,0.1151,0.1065,0.1114,1947528
2000-02-17,0.1112,0.116,0.1096,0.1153,1023035
2000-02-18,0.1137,0.1304,0.1128,0.1287,1835636
2000-02-22,0.1246,0.1263,0.1203,0.1251,1036189
2000-02-23,0.1236,0.1271,0.1221,0.1258,976519
2000-02-24,0.1265,0.1273,0.1193,0.1246,466505
2000-02-25,0.1247,0.1247,0.1117,0.1168,532175
2000-02-28,0.1162,0.1175,0.1141,0.116,988956
2000-02-29,0.1153,0.1236,0.1153,0.1222,584287
2000-03-01,0.1222,0.1222,0.1167,0.1186,732122
2000-03-02,0.1195,0.1195,0.1102,0.1106,364696
2000-03-03,0.1108,0.1136,0.1098,0.1124,522547
2000-03-06,0.1131,0.1217,0.1107,0.1117,822218
2000-03-07,0.1432,0.1666,0.1371,0.1591,3728099
2000-03-08,0.159,0.1618,0.1475,0.1604,1276967
2000-03-09,0.1623,0.2062,0.1618,0.1915,1821334
2000-03-10,0.2014,0.2768,0.2,0.2253,4124954
2000-03-13,0.2043,0.2864,0.2024,0.285,4611233
2000-03-14,0.2834,0.2834,0.2062,0.2103,2993142
2000-03-15,0.2253,0.2312,0.1948,0.2017,1900681
2000-03-16,0.2081,0.2153,0.1768,0.1798,1431709
2000-03-17,0.1757,0.2043,0.1757,0.1907,1063996
2000-03-20,0.1983,0.2046,0.1845,0.1906,697507
2000-03-21,0.191,0.1927,0.1662,0.1812,1024951
2000-03-22,0.1826,0.1881,0.1795,0.1825,440346
2000-03-23,0.1808,0.1957,0.1805,0.1857,590830
2000-03-24,0.1846,0.1929,0.1719,0.178,442364
2000-03-27,0.1776,0.1834,0.1647,0.1663,742849
2000-03-28,0.1605,0.1623,0.1508,0.1538,750811
2000-03-29,0.1545,0.158,0.1375,0.1437,896577
2000-03-30,0.1395,0.1561,0.1347,0.1429,691348
2000-03-31,0.1526,0.1678,0.1499,0.1613,1838636
2000-04-03,0.1598,0.1604,0.1445,0.1487,629993
2000-04-04,0.1566,0.1592,0.1088,0.1432,981000
2000-04-05,0.1447,0.1862,0.1373,0.1751,1221574
2000-04-06,0.1832,0.1926,0.1745,0.1832,772584
2000-04-07,0.1925,0.2006,0.1843,0.1959,608560
2000-04-10,0.1992,0.2108,0.1749,0.1786,755016
2000-04-11,0.1661,0.1814,0.1527,0.1679,873685
2000-04-12,0.1681,0.1719,0.1499,0.1505,598517
2000-04-13,0.1518,0.1571,0.1416,0.1441,598315
2000-04-14,0.1349,0.1452,0.1251,0.1314,805724
2000-04-17,0.1203,0.1432,0.1203,0.1381,561658
2000-04-18,0.152,0.1714,0.1476,0.1626,912063
2000-04-19,0.1677,0.1699,0.1527,0.1548,531397
2000-04-20,0.159,0.162,0.1519,0.154,294062
2000-04-24,0.1451,0.1515,0.1386,0.1463,393218
2000-04-25,0.1529,0.1671,0.1525,0.1623,476727
2000-04-26,0.1737,0.1777,0.1605,0.1607,485447
2000-04-27,0.1499,0.1755,0.1491,0.1738,536616
2000-04-28,0.1765,0.1833,0.1702,0.1702,341133
2000-05-01,0.1767,0.1805,0.1715,0.1757,228094
2000-05-02,0.1757,0.186,0.164,0.1689,446886
2000-05-03,0.1677,0.1732,0.1527,0.1661,628476
2000-05-04,0.1658,0.1753,0.1644,0.1682,460636
2000-05-05,0.1674,0.1799,0.1651,0.1759,325683
2000-05-08,0.1714,0.1776,0.1693,0.1695,353576
2000-05-09,0.1723,0.1738,0.1623,0.1671,337683
2000-05-10,0.1654,0.1655,0.1492,0.1506,523387
2000-05-11,0.1528,0.1599,0.1508,0.1571,469695
2000-05-12,0.1614,0.1699,0.1523,0.1523,358682
2000-05-15,0.1516,0.1654,0.1442,0.1628,538725
2000-05-16,0.1699,0.1846,0.168,0.1795,699669
2000-05-17,0.189,0.2189,0.1889,0.211,2464354
2000-05-18,0.2122,0.2157,0.1954,0.1967,973692
2000-05-19,0.191,0.2015,0.1895,0.195,995210
2000-05-22,0.1929,0.2077,0.1758,0.2077,987755
2000-05-23,0.2024,0.2252,0.1991,0.206,1486591
2000-05-24,0.2058,0.2091,0.1762,0.2034,1412433
2000-05-25,0.2064,0.2186,0.198,0.2005,1086870
2000-05-26,0.2015,0.207,0.189,0.2015,350391
2000-05-30,0.207,0.2151,0.206,0.2098,579814
2000-05-31,0.2091,0.2215,0.2091,0.2179,896529
2000-06-01,0.2244,0.2264,0.2184,0.224,799672
2000-06-02,0.2287,0.2539,0.2287,0.2512,1130170
2000-06-05,0.2508,0.2692,0.2408,0.2566,939156
2000-06-06,0.2575,0.2671,0.2425,0.2438,717743
2000-06-07,0.2421,0.2441,0.2294,0.233,634779
2000-06-08,0.239,0.2392,0.2254,0.2348,879972
2000-06-09,0.2393,0.2521,0.2357,0.2415,892559
2000-06-12,0.2425,0.2445,0.2296,0.235,725530
2000-06-13,0.2284,0.2425,0.2272,0.2424,855205
2000-06-14,0.247,0.2483,0.239,0.2422,525377
2000-06-15,0.2414,0.2485,0.2284,0.2485,645953
2000-06-16,0.2476,0.2865,0.2475,0.286,1886041
