date,open,high,low,close,volume
2026-01-02,241.191,244.773,239.445,244.244,959078
2026-01-05,242.708,246.719,241.98,244.793,772112
2026-01-06,244.154,249.572,242.937,248.614,846739
2026-01-07,247.427,249.552,244.953,247.636,733601
2026-01-08,246.469,251.418,246.279,250.34,695289
2026-01-09,252.335,253.223,249.602,251.887,596817
2026-01-12,250.799,257.394,249.742,257.244,1108931
2026-01-13,259.818,262.262,251.128,254.081,1068824
2026-01-14,253.064,259.559,251.906,258.91,968058
2026-01-15,258.651,260.756,255.967,260.098,937828
2026-01-16,259.539,260.437,256.396,256.985,953192
2026-01-20,256.526,257.793,252.186,252.605,1058847
2026-01-21,254.271,260.237,252.256,258.681,851328
2026-01-22,261.395,263.48,254.061,254.76,890737
2026-01-23,254.191,255.039,249.612,251.797,720431
2026-01-26,251.637,255.628,251.637,254.88,817207
2026-01-27,255.299,257.334,254.271,254.91,1090574
2026-01-28,255.329,257.863,253.852,257.124,1401653
2026-01-29,256.426,260.397,253.962,257.015,1672725
2026-01-30,250.45,258.042,244.643,257.713,2252981
2026-02-02,256.586,257.853,250.27,254.151,1432781
2026-02-03,252.775,256.835,249.961,250.829,1282529
2026-02-04,250.729,264.268,250.729,262.422,1723807
2026-02-05,261.774,267.71,261.454,266.433,1661551
2026-02-06,266.433,271.701,266.413,271.002,1499027
2026-02-09,271.371,275.791,268.997,275.322,1475781
2026-02-10,275.372,277.028,262.382,262.931,1807813
2026-02-11,259.918,261.235,252.834,259.02,1176175
2026-02-12,255.66,257.39,245.65,245.73,1567100
2026-02-13,247.16,254.21,246.21,252.55,971000
2026-02-17,251.05,257.79,248.99,255.82,1344100
2026-02-18,255.84,262.17,255.09,258.91,1226500
2026-02-19,257.66,260.17,255.76,256.29,820700
2026-02-20,255.66,259.2,254.28,259.12,727800
2026-02-23,257.61,261.91,257.03,260.79,869900
2026-02-24,259.08,260,250.36,251.63,1034300
2026-02-25,251.51,252.81,250.19,252.53,667900
2026-02-26,254.18,258.24,253.58,257.06,928000
2026-02-27,255.89,257.5,252.74,256.26,1069100
2026-03-02,254.3,258.4,250.57,257.39,951600
2026-03-03,255.92,260,254.05,258.28,1229100
2026-03-04,260,260.22,254.35,259.05,664300
2026-03-05,256.05,258.2,250.97,255.32,864600
2026-03-06,253.15,253.26,248.13,252.87,920800
2026-03-09,250.08,253.133,246.17,252.93,1049213
2026-03-10,251.92,252.53,246.625,247.11,931995
2026-03-11,245.42,245.88,237.52,240.15,1202600
2026-03-12,237.87,238.8,231.4,232.41,1333800
2026-03-13,234.89,235.8,230.21,230.84,1340800
2026-03-16,230.86,234.89,229.56,230.61,1179400
2026-03-17,233.65,235.17,232,233.5,928000
2026-03-18,231.57,232.2,227.87,227.88,928700
2026-03-19,228.1,230.15,226.43,227.41,803600
2026-03-20,225.46,227.45,224.78,225.99,1162400
2026-03-23,229.5,231.77,227.57,227.97,904800
2026-03-24,226.83,231.45,224.92,228.19,1000715
2026-03-25,230.93,232.6,219.4,226.31,1859700
2026-03-26,225.09,228.53,221.22,222.5,1036400
2026-03-27,222.51,222.51,219.57,220.47,985000
2026-03-30,222,222,218.39,220.03,1074600
2026-03-31,222.58,225.05,219.4,224.48,939400
2026-04-01,224.62,225.8,221,222.85,1051900
2026-04-02,220.99,226.3,219.01,224.09,642900
2026-04-06,224.28,226.63,223.59,224.93,598900
2026-04-07,224.25,228.23,222.35,226.05,1029900
2026-04-08,231.3,234.91,229.82,230.7,1116300
2026-04-09,227.99,229.56,225.16,227.98,1141000
2026-04-10,229.38,230.03,227.08,228.87,844000
2026-04-13,228.15,230.34,226.92,230.26,464329
