date,open,high,low,close,volume
2018-01-02,39.8129,40.3136,39.6023,40.3042,23917569
2018-01-03,40.3674,40.84,40.234,40.2972,27625587
2018-01-04,40.3697,40.5872,40.262,40.4843,20996338
2018-01-05,40.5803,41.0319,40.4891,40.9453,22143218
2018-01-08,40.7932,41.088,40.6949,40.7932,19249243
2018-01-09,40.84,40.9593,40.5732,40.7885,20200286
2018-01-10,40.5147,40.7814,40.4773,40.7791,22423849
2018-01-11,40.8494,41.0599,40.826,41.0108,17470956
2018-01-12,41.2214,41.4975,41.0974,41.4343,23788609
2018-01-16,41.6238,41.9724,41.212,41.2237,27670487
2018-01-17,41.2143,41.9396,40.9616,41.9045,32182282
2018-01-18,41.9677,42.1385,41.7057,41.942,29193654
2018-01-19,41.7899,42.0168,41.5091,41.7548,30346376
2018-01-22,41.4834,41.5957,41.3196,41.4132,25370709
2018-01-23,41.4834,41.9841,41.3711,41.4226,30593482
2018-01-24,41.4717,41.4834,40.5241,40.7628,47828882
2018-01-25,40.8306,40.9336,39.8994,40.0351,38866639
2018-01-26,40.2433,40.2433,39.7894,40.1287,36633612
2018-01-29,39.8128,39.8128,39.0899,39.2981,47393939
2018-01-30,38.7296,39.1601,38.5354,39.0665,43096173
2018-01-31,39.0431,39.4104,38.9565,39.1741,30396743
2018-02-01,39.1133,39.4525,39.0173,39.256,44202939
2018-02-02,38.8396,39.0267,37.4591,37.5527,81042517
2018-02-05,37.2251,38.3435,36.4998,36.6144,68075316
2018-02-06,36.226,38.306,36.0318,38.1446,63868796
2018-02-07,38.1586,38.2311,37.218,37.328,48300008
2018-02-08,37.5035,37.6696,36.2728,36.3009,50903618
2018-02-09,36.9,37.0926,35.2954,36.7449,66411550
2018-02-12,37.2359,38.5021,37.0033,38.2249,57152463
2018-02-13,38.0464,38.7042,37.9759,38.6079,30586741
2018-02-14,38.3025,39.3596,38.2649,39.3197,38194307
2018-02-15,39.8882,40.6635,39.7026,40.64,48063407
2018-02-16,40.492,41.0699,40.3533,40.5084,37753744
2018-02-20,40.4192,40.9384,40.2712,40.3722,31884758
2018-02-21,40.6024,40.9054,40.1748,40.1889,35212308
2018-02-22,40.3605,40.8655,40.3393,40.5249,29123331
2018-02-23,40.7998,41.2649,40.7692,41.2297,31773792
2018-02-26,41.4294,42.1436,41.3965,42.0449,35861337
