date,open,high,low,close,volume
2025-01-02,587.363,602.493,585.471,596.845,12631619
2025-01-03,602.343,607.064,594.027,602.214,11391097
2025-01-06,609.385,628.468,603.2,627.682,14502612
2025-01-07,629.176,629.574,605.799,615.421,12023260
2025-01-08,610.949,613.977,600.381,608.279,10045496
2025-01-10,607.592,627.393,594.953,613.399,19179647
2025-01-13,604.674,606.536,596.058,605.899,10741901
2025-01-14,602.652,603.07,586.198,591.875,13543661
2025-01-15,607.771,619.973,604.076,614.654,15462263
2025-01-16,609.056,613.787,607.274,608.857,8321912
2025-01-17,621.556,622.472,601.258,610.321,17211545
2025-01-21,615.361,619.016,606.576,613.997,11627348
2025-01-22,620.809,631.168,616.955,621.008,12224951
2025-01-23,624.853,634.056,618.668,633.907,9870598
2025-01-24,633.857,649.394,631.666,644.903,18989111
2025-01-27,624.106,661.217,622.602,657.243,28285712
2025-01-28,663.339,679.852,656.835,671.635,20866381
2025-01-29,672.303,678.328,663.01,673.787,21292370
2025-01-30,694.035,707.95,673.398,684.255,29205719
2025-01-31,688.239,702.482,682.84,686.426,19226758
2025-02-03,673.209,701.187,672.552,694.673,21330118
2025-02-04,699.693,704.882,688.846,701.376,13771049
2025-02-05,700.739,715.27,696.217,702.053,17707155
2025-02-06,703.059,716.027,700.689,709.145,13028428
2025-02-07,713.936,722.113,708.906,711.665,16361456
2025-02-10,715.689,718.318,708.487,714.533,12852733
2025-02-11,710.469,720.768,707.203,716.924,12946059
2025-02-12,712.442,724.194,709.752,722.481,11968481
2025-02-13,718.637,726.087,715.171,725.649,12518873
2025-02-14,723.238,737.949,722.72,733.726,16833661
2025-02-18,733.059,734.055,703.617,713.507,21851030
2025-02-19,701.286,704.175,692.611,700.958,17465425
2025-02-20,694.494,702.81,690.868,692.063,12537099
2025-02-21,693.796,701.057,679.633,680.818,15597818
2025-02-24,683.538,684.524,659.803,665.46,15614353
2025-02-25,663.309,665.331,639.295,654.872,20497459
2025-02-26,657.014,680.281,655.37,671.008,14430801
2025-02-27,679.723,685.898,654.942,655.61,12450049
2025-02-28,655.41,666.954,640.032,665.53,17464131
2025-03-03,670.988,678.528,648.239,652.432,10800466
2025-03-04,642.93,647.154,621.158,637.443,21409303
2025-03-05,638.438,656.865,635.112,653.847,13714972
2025-03-06,645.411,647.96,621.616,625.421,13392766
2025-03-07,622.871,632.253,598.21,623.16,21290281
2025-03-10,605.64,607.672,584.525,595.6,21911984
2025-03-11,592.672,612.473,590.959,603.289,17331961
2025-03-12,627.383,630.799,606.915,617.084,15684071
2025-03-13,617.771,618.02,584.166,588.28,16414442
2025-03-14,600.925,606.966,592.93,605.71,12326045
2025-03-17,605.571,611.193,596.14,603.019,15425775
2025-03-18,598.184,598.383,572.873,580.549,20234572
2025-03-19,582.463,590.478,572.982,582.244,20473626
2025-03-20,580.948,608.302,577.708,584.177,24260812
2025-03-21,581.606,595.682,579.143,594.396,24938098
2025-03-24,613.057,620.604,610.296,616.925,15692343
2025-03-25,624.811,631.909,619.248,624.362,15264876
2025-03-26,622.946,624.801,604.723,609.08,12570582
2025-03-27,600.128,612.34,598.234,600.706,10404041
2025-03-28,598.443,599.878,572.135,574.946,17548054
2025-03-31,561.747,576.9,551.579,574.568,21059001
2025-04-01,569.065,588.075,568.227,584.177,12796677
2025-04-02,573.122,590.817,571.577,582.114,13428906
2025-04-03,544.521,550.841,528.651,529.967,34669338
2025-04-04,505.044,516.389,492.663,503.16,38469787
2025-04-07,483.591,537.693,480.401,514.644,36492251
2025-04-08,541.56,545.727,501.296,508.862,27947014
2025-04-09,507.686,586.062,500.548,583.948,39094633
2025-04-10,573.7,579.492,533.635,544.591,28085878
2025-04-11,533.845,545.698,526.946,541.88,17587433
2025-04-14,554.44,556.035,526.637,529.827,14086953
2025-04-15,530.455,536.267,515.891,519.898,15510310
2025-04-16,506.928,511.773,494.089,500.748,18676833
2025-04-17,503.679,505.722,496.461,499.92,14548114
2025-04-21,489.802,491.965,478.308,483.153,16115723
2025-04-22,490.34,505.304,484.847,498.724,17345287
2025-04-23,526.886,533.675,514.914,518.652,18117377
2025-04-24,517.117,532.24,515.891,531.492,13866740
2025-04-25,545.099,548.15,534.582,545.568,17045723
2025-04-28,553.912,556.753,538.909,548.03,15131793
2025-04-29,544.302,554.839,542.428,552.716,11798193
