date,open,high,low,close,volume
2020-01-02,205.14,208.156,204.664,208.147,11983065
2020-01-03,205.597,208.762,205.339,207.045,11101282
2020-01-06,205.09,211.123,204.912,210.945,16926072
2020-01-07,211.163,212.909,210.101,211.401,14796284
2020-01-08,211.342,214.556,210.954,213.544,13370078
2020-01-09,215.846,216.68,214.596,216.6,12544356
2020-01-10,217.493,218.168,215.727,216.362,12025034
2020-01-13,217.89,220.242,217.503,220.182,14350781
2020-01-14,219.884,220.648,216.928,217.354,13185427
2020-01-15,218.892,219.954,218.426,219.428,9958355
2020-01-16,220.837,220.896,218.674,220.043,9937316
2020-01-17,220.301,220.559,218.813,220.41,15782048
2020-01-21,220.43,220.639,217.414,219.716,14164644
2020-01-22,220.579,221.016,219.557,219.597,12117705
2020-01-23,219.031,219.765,217.563,218.049,11107833
2020-01-24,219.081,220.053,214.427,216.243,11813095
2020-01-27,211.441,214.378,210.846,213.197,13703168
2020-01-28,214.457,217.037,211.857,216.094,13309355
2020-01-29,219.716,222.454,216.749,221.492,32922946
2020-01-30,204.922,209.784,203.156,207.898,48395711
2020-01-31,206.807,207.065,199.495,200.338,31115727
2020-02-03,201.856,203.543,200.923,202.6,15374945
2020-02-04,205.011,208.96,203.602,208.196,19476063
2020-02-05,210.855,211.074,207.085,208.474,12440573
2020-02-06,208.831,209.546,207.71,209.208,10485220
2020-02-07,208.663,211.163,208.295,210.677,12147174
2020-02-10,209.873,212.135,209.02,211.401,11764080
2020-02-11,208.553,209.218,204.902,205.577,24835896
2020-02-12,206.232,209.575,205.785,209.119,13706145
2020-02-13,207.889,212.661,207.551,211.48,15276715
2020-02-14,212.334,213.257,210.994,212.512,10658060
2020-02-18,211.887,216.283,211.738,216.104,15487659
2020-02-19,216.293,216.62,214.427,215.797,12040615
2020-02-20,214.834,217.067,211.292,212.909,13007127
2020-02-21,211.818,212.572,207.204,208.544,13982575
2020-02-24,200.229,202.064,196.627,199.157,22900388
2020-02-25,200.675,201.915,194.424,195.238,21266613
2020-02-26,195.655,199.643,193.968,195.665,16395832
2020-02-27,190.326,194.355,188.024,188.273,21513767
2020-02-28,181.277,191.239,180.404,190.971,32315314
2020-03-02,192.519,195.04,187.38,194.911,24754745
2020-03-03,194.692,195.704,182.538,184.443,27766207
2020-03-04,187.697,190.336,184.939,190.267,22882929
2020-03-05,185.326,187.518,182.458,183.728,19182863
2020-03-06,176.941,182.349,174.888,179.68,24368374
2020-03-09,168.279,173.637,163.904,168.18,29715804
