date,open,high,low,close,volume
1989-01-03,1.2375,1.2628,1.2375,1.2375,120660
1989-01-04,1.288,1.3133,1.2501,1.288,100768
1989-01-05,1.296,1.3349,1.283,1.296,69564
1989-01-06,1.2701,1.309,1.2701,1.2701,41840
1989-01-09,1.2701,1.296,1.2571,1.2701,200964
1989-01-10,1.2506,1.27,1.2312,1.2506,234393
1989-01-11,1.2571,1.283,1.2506,1.2571,30917
1989-01-12,1.2312,1.283,1.2312,1.2312,170215
1989-01-13,1.2117,1.2441,1.2052,1.2117,100642
1989-01-16,1.2247,1.2312,1.2182,1.2247,50240
1989-01-17,1.1534,1.2312,1.1534,1.1534,270939
1989-01-18,1.1664,1.1858,1.1405,1.1664,319671
1989-01-19,1.1664,1.1923,1.1534,1.1664,158449
1989-01-20,1.1405,1.1664,1.1275,1.1405,285146
1989-01-23,1.1405,1.1794,1.1405,1.1405,291447
1989-01-24,1.1793,1.1793,1.1404,1.1793,363598
1989-01-25,1.296,1.3025,1.1793,1.296,521727
1989-01-26,1.3089,1.3219,1.2571,1.3089,465340
1989-01-27,1.2312,1.3219,1.2312,1.2312,549795
1989-01-30,1.1988,1.2571,1.1923,1.1988,243557
1989-01-31,1.1988,1.2182,1.1794,1.1988,216757
1989-02-01,1.1923,1.2052,1.1664,1.1923,251448
1989-02-02,1.2441,1.257,1.1663,1.2441,620664
1989-02-03,1.2701,1.283,1.2312,1.2701,249105
1989-02-06,1.2701,1.283,1.2571,1.2701,196932
1989-02-07,1.2312,1.309,1.2183,1.2312,478718
1989-02-08,1.1405,1.2442,1.1275,1.1405,790747
1989-02-09,1.1793,1.2052,1.1275,1.1793,1334846
1989-02-10,1.1534,1.1793,1.1405,1.1534,198436
1989-02-13,1.1793,1.1923,1.1404,1.1793,341587
1989-02-14,1.1145,1.1793,1.108,1.1145,739780
1989-02-15,1.1469,1.1923,1.1145,1.1469,604114
1989-02-16,1.1858,1.2312,1.1405,1.1858,670339
1989-02-17,1.1275,1.1793,1.1275,1.1275,306900
1989-02-21,1.0757,1.1405,1.0239,1.0757,1088512
1989-02-22,1.0368,1.0757,1.0108,1.0368,880873
1989-02-23,1.0757,1.0757,1.0239,1.0757,690612
1989-02-24,1.0433,1.0757,1.0239,1.0433,296237
1989-02-27,1.0368,1.0497,1.0238,1.0368,230195
1989-02-28,1.0497,1.0756,1.0368,1.0497,472890
1989-03-01,1.0627,1.0756,1.0368,1.0627,167014
1989-03-02,1.0627,1.0756,1.0497,1.0627,229939
1989-03-03,1.0497,1.0627,1.0238,1.0497,479527
1989-03-06,1.1145,1.1145,1.0368,1.1145,398369
1989-03-07,1.0627,1.1145,1.0627,1.0627,268668
1989-03-08,1.0173,1.0627,0.9979,1.0173,590243
1989-03-09,0.9849,1.0238,0.959,0.9849,644866
1989-03-10,1.0238,1.0238,0.9849,1.0238,516836
1989-03-13,1.0109,1.0239,1.0109,1.0109,134932
1989-03-14,1.0886,1.1145,1.0238,1.0886,833378
1989-03-15,1.1145,1.1274,1.0886,1.1145,350400
1989-03-16,1.1275,1.1534,1.1146,1.1275,363777
1989-03-17,1.1016,1.1405,1.0887,1.1016,238686
1989-03-20,1.0886,1.1145,1.0627,1.0886,234472
1989-03-21,1.1145,1.1404,1.0886,1.1145,515981
1989-03-22,1.1193,1.1598,1.1193,1.1193,238660
1989-03-23,1.1328,1.1328,1.1058,1.1328,234201
