date,open,high,low,close,volume
1987-01-02,0.0849,0.0873,0.0849,0.0873,16560
1987-01-05,0.0873,0.0873,0.0825,0.0825,12901
1987-01-06,0.0873,0.0873,0.0873,0.0873,4671
1987-01-07,0.0873,0.1132,0.0849,0.1085,61636
1987-01-08,0.1085,0.1132,0.1037,0.1061,25549
1987-01-09,0.1061,0.1109,0.1061,0.1109,6793
1987-01-12,0.1108,0.1155,0.1084,0.1155,24265
1987-01-13,0.1155,0.1179,0.1108,0.1155,9333
1987-01-14,0.1156,0.125,0.1132,0.125,125255
1987-01-15,0.125,0.1298,0.1226,0.125,12993
1987-01-16,0.1249,0.1297,0.1249,0.1273,39039
1987-01-19,0.1273,0.1297,0.1273,0.1297,2886
1987-01-20,0.1297,0.1344,0.1297,0.1297,18589
1987-01-21,0.1297,0.1321,0.1273,0.1321,69446
1987-01-22,0.1274,0.1274,0.1226,0.125,47809
1987-01-23,0.125,0.1274,0.1226,0.1226,148665
1987-01-26,0.1226,0.125,0.1204,0.125,24202
1987-01-27,0.125,0.125,0.1203,0.1226,26660
1987-01-28,0.1226,0.125,0.1204,0.125,72011
1987-01-29,0.1249,0.1249,0.1203,0.1203,60772
1987-01-30,0.1203,0.1226,0.118,0.1226,43301
1987-02-02,0.1225,0.1225,0.1179,0.1179,49813
1987-02-03,0.1203,0.1273,0.1203,0.1273,312819
1987-02-04,0.1273,0.1297,0.1249,0.1297,107376
1987-02-05,0.1297,0.1344,0.1273,0.1321,84218
1987-02-06,0.1321,0.1321,0.1273,0.1273,10184
1987-02-09,0.1274,0.1321,0.1226,0.125,27938
1987-02-10,0.1225,0.1225,0.1179,0.1179,16124
1987-02-11,0.1179,0.1203,0.1155,0.1155,13151
1987-02-12,0.1155,0.1225,0.1131,0.1179,232264
1987-02-13,0.118,0.1226,0.118,0.1226,5434
1987-02-17,0.1226,0.1344,0.1179,0.1297,48722
1987-02-18,0.1297,0.1368,0.1297,0.1321,134053
1987-02-19,0.1321,0.1344,0.1297,0.1297,8403
1987-02-20,0.1297,0.1321,0.1297,0.1297,19268
1987-02-23,0.1298,0.1298,0.125,0.125,21060
1987-02-24,0.125,0.125,0.1226,0.1226,1698
1987-02-25,0.1226,0.125,0.1156,0.125,359290
1987-02-26,0.125,0.1392,0.1226,0.1368,340868
1987-02-27,0.1367,0.1415,0.1367,0.1415,272929
1987-03-02,0.1416,0.1462,0.1392,0.1462,64440
1987-03-03,0.1462,0.1486,0.1438,0.1438,47198
1987-03-04,0.1438,0.1486,0.1438,0.1486,27427
1987-03-05,0.1486,0.1486,0.1368,0.1368,36422
1987-03-06,0.1368,0.1392,0.1344,0.1344,9337
1987-03-09,0.1344,0.1392,0.1344,0.1368,78786
1987-03-10,0.1368,0.1368,0.1344,0.1368,7896
1987-03-11,0.1368,0.1368,0.1321,0.1368,52128
1987-03-12,0.1367,0.1391,0.1343,0.1391,24692
1987-03-13,0.1392,0.1392,0.1321,0.1344,70369
1987-03-16,0.1344,0.1368,0.1344,0.1368,50090
1987-03-17,0.1368,0.1368,0.1344,0.1368,264884
1987-03-18,0.1368,0.1368,0.1344,0.1368,5773
1987-03-19,0.1367,0.1415,0.1367,0.1415,63819
1987-03-20,0.1415,0.1461,0.1391,0.1415,11202
1987-03-23,0.1416,0.1462,0.1416,0.1462,6537
1987-03-24,0.1462,0.1462,0.1438,0.1462,102900
1987-03-25,0.1462,0.1462,0.1438,0.1462,17914
1987-03-26,0.1462,0.1462,0.1438,0.1438,6112
1987-03-27,0.1438,0.1462,0.1438,0.1438,25042
1987-03-30,0.1438,0.1438,0.1367,0.1415,94711
1987-03-31,0.1415,0.1415,0.1367,0.1415,7808
1987-04-01,0.1392,0.1392,0.1321,0.1344,26484
1987-04-02,0.1343,0.1391,0.1343,0.1391,80524
1987-04-03,0.1392,0.1392,0.1368,0.1368,9509
1987-04-06,0.1368,0.1438,0.1368,0.1438,18336
1987-04-07,0.1438,0.1462,0.1392,0.1462,25385
1987-04-08,0.1461,0.1461,0.1415,0.1415,9590
1987-04-09,0.1415,0.1415,0.1343,0.1391,9758
1987-04-10,0.1392,0.1416,0.1344,0.1368,4839
1987-04-13,0.1367,0.1391,0.1367,0.1391,3733
1987-04-14,0.1392,0.1416,0.1368,0.1368,128282
1987-04-15,0.1368,0.1416,0.1368,0.1368,19951
1987-04-16,0.1392,0.1462,0.1392,0.1462,17490
1987-04-20,0.1462,0.1462,0.1438,0.1438,13073
1987-04-21,0.1437,0.1437,0.1391,0.1391,17479
1987-04-22,0.1439,0.1534,0.1439,0.151,36603
1987-04-23,0.1509,0.1533,0.1438,0.1438,44651
1987-04-24,0.1462,0.1486,0.1462,0.1486,25135
1987-04-27,0.1462,0.1462,0.1438,0.1438,19100
1987-04-28,0.1462,0.165,0.1462,0.165,72230
1987-04-29,0.165,0.1722,0.1604,0.1674,267568
1987-04-30,0.1674,0.1721,0.165,0.165,26142
1987-05-01,0.1651,0.1674,0.1628,0.1628,61899
1987-05-04,0.1628,0.1651,0.1628,0.1628,7047
1987-05-05,0.1628,0.1651,0.1628,0.1628,23011
1987-05-06,0.1628,0.1698,0.1628,0.1674,256448
1987-05-07,0.1674,0.1721,0.165,0.165,50247
1987-05-08,0.1675,0.1769,0.1675,0.1746,183772
1987-05-11,0.1746,0.1793,0.1722,0.1746,22589
1987-05-12,0.1745,0.1839,0.1745,0.1768,91144
1987-05-13,0.1768,0.1816,0.1768,0.1816,3990
1987-05-14,0.1793,0.1793,0.1722,0.1746,155153
1987-05-15,0.1745,0.1769,0.1674,0.1674,19270
1987-05-18,0.1674,0.1698,0.165,0.165,31829
1987-05-19,0.165,0.1674,0.1604,0.1674,57385
1987-05-20,0.1674,0.1674,0.1628,0.1674,10017
1987-05-21,0.1674,0.1674,0.1674,0.1674,85
1987-05-22,0.1651,0.1651,0.1628,0.1628,12142
1987-05-26,0.1627,0.165,0.1604,0.165,44136
1987-05-27,0.165,0.165,0.158,0.158,41000
1987-05-28,0.158,0.1604,0.1556,0.1604,29375
1987-05-29,0.158,0.158,0.1556,0.158,10865
1987-06-01,0.1556,0.1556,0.1533,0.1556,8997
1987-06-02,0.1556,0.158,0.1509,0.1533,216114
1987-06-03,0.1533,0.158,0.1533,0.1533,5857
1987-06-04,0.1533,0.158,0.1533,0.1556,34968
1987-06-05,0.1556,0.1556,0.1533,0.1533,74273
1987-06-08,0.151,0.151,0.151,0.151,7643
1987-06-09,0.1509,0.1556,0.1509,0.1533,20202
1987-06-10,0.1533,0.1533,0.1509,0.1533,21221
1987-06-11,0.1533,0.1533,0.1485,0.1533,26059
1987-06-12,0.1533,0.1674,0.151,0.1628,146894
1987-06-15,0.165,0.1722,0.165,0.1698,37101
1987-06-16,0.1698,0.1698,0.1674,0.1674,17232
1987-06-17,0.1674,0.1816,0.1674,0.1768,62884
1987-06-18,0.1768,0.1862,0.1768,0.1792,121287
1987-06-19,0.1792,0.1816,0.1768,0.1768,9505
1987-06-22,0.1768,0.1792,0.1745,0.1768,11202
1987-06-23,0.1769,0.1769,0.1746,0.1746,12314
1987-06-24,0.1745,0.1768,0.1721,0.1768,849
1987-06-25,0.1769,0.1769,0.1722,0.1722,5689
1987-06-26,0.1698,0.1698,0.1509,0.1533,49487
1987-06-29,0.1533,0.1604,0.1533,0.1604,120979
1987-06-30,0.1604,0.1604,0.1556,0.1604,4839
1987-07-01,0.1556,0.1556,0.1556,0.1556,424
1987-07-02,0.1556,0.1604,0.1556,0.158,10950
1987-07-06,0.158,0.1604,0.1556,0.158,5348
1987-07-07,0.158,0.1604,0.1556,0.1604,2887
1987-07-08,0.1604,0.165,0.1604,0.1604,9254
