date,open,high,low,close,volume
2023-01-03,203.828,204.973,199.937,202.897,586733
2023-01-04,205.4,208.01,203.091,204.633,751390
2023-01-05,202.79,203.76,198.375,198.977,719759
2023-01-06,200.461,205.322,196.037,202.683,973101
2023-01-09,204.721,206.691,203.333,203.46,606915
2023-01-10,204.585,208.524,204.585,206.361,657660
2023-01-11,207.797,208.369,205.837,208.156,817952
2023-01-12,207.923,208.243,205.594,207.641,448855
2023-01-13,208.117,212.221,207.894,211.62,641457
2023-01-17,213.88,219.081,213.686,218.683,618946
2023-01-18,223.166,225.048,218.441,219.256,693658
2023-01-19,219.353,223.622,219.285,222.487,660474
2023-01-20,223.476,228.619,222.807,227.755,887424
2023-01-23,226.523,232.248,226.087,229.502,651936
2023-01-24,228.212,228.861,225.698,226.678,449728
2023-01-25,224.379,224.971,221.72,224.292,690165
2023-01-26,224.311,226.659,223.389,225.271,522305
2023-01-27,228.512,228.532,214.996,217.917,1144841
2023-01-30,215.278,218.15,212.881,216.093,602063
2023-01-31,217.238,221.643,216.733,221.584,631075
2023-02-01,222.264,224.942,217.49,222.215,810772
2023-02-02,222.196,223.001,218.761,219.877,758570
2023-02-03,217.829,220.498,216.646,217.926,520753
2023-02-06,216.267,216.607,213.23,214.88,473306
2023-02-07,213.473,218.12,211.62,217.781,477090
2023-02-08,216.498,216.527,213.6,214.816,494846
2023-02-09,215.37,215.642,208.633,209.128,790879
2023-02-10,208.846,209.935,205.551,207.203,932722
2023-02-13,207.203,209.255,206.474,209.226,540831
2023-02-14,208.535,209.731,206.513,207.971,602176
2023-02-15,207.563,209.42,207.563,208.905,679854
2023-02-16,206.299,210.159,206.115,207.962,456736
2023-02-17,207.437,210.227,207.213,210.13,631245
2023-02-21,208.633,209.517,207.777,209.294,568733
2023-02-22,208.594,210.003,207.534,208.04,639606
2023-02-23,208.584,210.383,207.408,209.021,735658
2023-02-24,207.106,208.351,205.492,205.648,529359
2023-02-27,207.271,207.816,205.298,205.998,414737
2023-02-28,204.919,207.942,204.919,207.077,1187728
2023-03-01,205.91,208.166,205.191,208.156,504471
