date,open,high,low,close,volume
2007-01-03,40.72,41.32,38.89,39.92,7125568
2007-01-04,39.88,41,39.43,40.82,4502962
2007-01-05,40.78,40.9,40.12,40.62,2729487
2007-01-08,40.41,40.97,40.13,40.45,5231768
2007-01-09,40.5,40.51,39.38,39.63,5672986
2007-01-10,39.15,39.59,38.73,39.22,5652454
2007-01-11,39.4,40.38,39.24,39.88,4358504
2007-01-12,39.65,40.2,39.5,39.96,3677661
2007-01-16,40.25,40.75,39.81,40.05,5145168
2007-01-17,40.03,40.55,39.8,40.2,3587761
2007-01-18,40.1,40.4,38.42,38.57,5253875
2007-01-19,38.305,38.57,37.5,38.4,8013731
2007-01-22,38.44,38.63,37.2,37.83,6619359
2007-01-23,37.65,37.96,37.37,37.52,4659082
2007-01-24,38,39.74,37.93,39.69,7192760
2007-01-25,39.72,39.97,38.84,39.13,5774093
2007-01-26,39.185,39.66,38.66,39.26,4161615
2007-01-29,39.399,39.75,38.91,39.35,3993701
2007-01-30,39.55,39.55,38.83,39.01,5014875
2007-01-31,38.88,39.13,38.28,38.87,4700024
2007-02-01,38.91,38.99,38.32,38.76,4628835
2007-02-02,39.05,39.21,38.42,38.97,2894366
2007-02-05,39.04,39.06,38.38,38.44,3148508
2007-02-06,39.08,39.2,38,38.46,5999642
2007-02-07,38.65,38.85,38.03,38.15,4215283
2007-02-08,38.18,38.4,37.93,38.05,3960647
2007-02-09,38.2,38.34,37.45,37.68,4412734
2007-02-12,37.99,38.19,37.47,38.09,6740316
2007-02-13,38.59,39.07,38.3,38.43,7579786
2007-02-14,38.44,38.7,38.42,38.6,10015870
2007-02-15,38.72,39.3,38.34,39.25,5954581
2007-02-16,39.48,40.43,39.22,40.27,9256483
2007-02-20,40.09,40.76,39.5,40.74,5091647
2007-02-21,40.52,41.04,40.51,40.95,5482108
2007-02-22,40.97,41.1,40.23,40.81,4424305
2007-02-23,40.9,40.96,40.243,40.63,3388385
2007-02-26,40.65,40.99,40.13,40.87,3711699
2007-02-27,40.16,40.44,38.64,38.92,7991201
2007-02-28,38.21,39.62,38.21,39.25,6126024
2007-03-01,38.5,39.64,38.3,39.26,5726423
2007-03-02,38.8,39.83,38.65,38.66,6431660
2007-03-05,38.4,39.4,38.3,38.522,5119762
2007-03-06,39.05,39.4,38.58,39.04,6103469
2007-03-07,38.7,39.27,38.58,38.74,4392817
2007-03-08,39.2,39.35,38.96,39.08,4560601
2007-03-09,39.47,39.48,38.9,39.17,3231257
2007-03-12,39.01,39.7,39,39.64,3392974
2007-03-13,39.31,39.6,38.65,38.65,5787072
2007-03-14,38.57,39.31,38.4,39.3,4357501
2007-03-15,39.25,39.52,38.57,38.62,5087647
2007-03-16,38.2,39.56,38.2,39.17,7533410
2007-03-19,39.8,40.57,39.6,40.24,4909412
2007-03-20,40.4,41.12,40.022,40.74,8506458
2007-03-21,42.6,43.3,42.03,43.3,18238551
2007-03-22,42.88,43.1,42.62,42.86,10115810
2007-03-23,43,43.09,42.56,42.79,6467327
2007-03-26,42.94,43.31,42.14,43.16,6602048
2007-03-27,43.54,43.95,42.69,42.9,7795617
2007-03-28,42.6,42.7899,41.55,41.58,11661100
2007-03-29,42.21,42.21,40.78,41.53,8960207
2007-03-30,41.37,41.77,40.89,41.7,5511412
2007-04-02,41.56,41.92,41.03,41.65,5380355
2007-04-03,42.06,42.66,41.9,42.35,7126350
2007-04-04,42.11,42.7,42.1,42.7,4520526
2007-04-05,42.69,42.88,42.08,42.61,4781605
2007-04-09,42.749,42.96,42.34,42.7,3474308
2007-04-10,42.64,43.06,42.6,43,4019973
2007-04-11,42.85,43,41.88,42.1,4706168
2007-04-12,42.11,42.49,41.86,42.4,3639300
2007-04-13,42.2,42.2,41.17,41.64,7766897
2007-04-16,42.83,42.9,42.23,42.4,7416285
2007-04-17,42.53,43.01,41.88,43,6448675
2007-04-18,42.83,43.08,42.37,42.97,5553409
2007-04-19,42.66,42.78,42.1,42.39,4728946
2007-04-20,42.94,43,42,42.14,7948204
