date,open,high,low,close,volume
2021-01-04,366.202,370.908,353.116,358.449,1774210
2021-01-05,357.233,360.667,354.215,355.72,1077853
2021-01-06,346.365,351.033,344.938,348.13,1482783
2021-01-07,350.29,357.031,347.484,355.488,1069463
2021-01-08,357.178,362.24,356.029,361.689,1216159
2021-01-11,363.302,363.911,353.885,359.641,1463235
2021-01-12,359.149,359.921,349.992,353.199,1199835
2021-01-13,352.523,354.802,348.205,352.513,984730
2021-01-14,352.832,357.024,352.523,353.044,1107109
2021-01-15,352.436,361.09,350.649,358.357,1543307
2021-01-19,362.085,373.203,361.592,371.821,1524569
2021-01-20,378.312,384.542,375.714,376.177,1981824
2021-01-21,373.038,375.173,364.925,368.73,1677470
2021-01-22,371.29,371.29,361.863,362.066,1111359
2021-01-25,365.147,365.92,351.885,361.66,1534035
2021-01-26,361.274,363.312,357.652,362.017,640871
2021-01-27,355.459,362.211,347.075,350.726,1862342
2021-01-28,353.856,363.824,353.237,357.333,1347520
2021-01-29,353.865,357.275,347.423,348.91,1471541
2021-02-01,353.025,365.543,352.156,360.839,1217124
2021-02-02,363.495,372.323,362.723,371.01,1085086
2021-02-03,369.629,370.595,364.142,367.185,779767
2021-02-04,368.914,379.548,367.04,379.336,1470189
2021-02-05,379.152,382.948,374.497,376.1,837721
2021-02-08,380.06,381.673,373.685,376.448,867953
2021-02-09,372.691,379.461,371.522,378.196,789812
2021-02-10,382.34,385.431,377.269,383.74,1111069
2021-02-11,386.358,395.341,383.064,394.877,1185057
2021-02-12,396.017,400.335,393.235,399.871,1030417
2021-02-16,403.3,409.288,403.039,407.859,1331583
2021-02-17,405.608,406.072,397.997,401.629,1124978
2021-02-18,400.247,405.676,394.5,401.223,1003275
2021-02-19,399.253,403.561,395.206,397.321,1243976
2021-02-22,394.24,394.897,387.556,387.855,1138984
2021-02-23,384.542,389.063,376.931,385.479,2398414
2021-02-24,375.047,401.262,369.745,399.089,3195084
2021-02-25,393.689,395.003,373.463,374.748,2074839
2021-02-26,377.143,383.084,371.87,376.834,1705095
2021-03-01,382.813,393.95,380.775,392.549,1492308
2021-03-02,392.627,392.656,385.073,388.048,1157529
2021-03-03,385.469,387.334,375.212,375.453,1323180
2021-03-04,375.173,378.708,360.829,363.495,1864178
