date,open,high,low,close,volume
2017-01-03,115.127,116.923,114.611,115.95,20503006
2017-01-04,116.635,118.728,116.377,117.766,19478041
2017-01-05,117.935,120.008,117.399,119.73,19340423
2017-01-06,120.038,122.915,119.095,122.449,28323039
2017-01-09,122.588,124.453,122.082,123.927,22702248
2017-01-10,123.848,124.523,123.312,123.382,17189709
2017-01-11,123.382,125.138,123.094,125.108,18213567
2017-01-12,124.632,125.743,123.828,125.634,18508655
2017-01-13,126.497,128.264,126.378,127.341,24690542
2017-01-17,127.043,127.341,126.408,126.874,15175417
2017-01-18,127.41,127.43,125.852,126.924,13043544
2017-01-19,127.232,127.351,126.458,126.557,12100546
2017-01-20,127.103,127.48,125.793,126.051,18948499
2017-01-23,126.319,128.244,125.962,127.926,16464396
2017-01-24,128.373,128.889,127.38,128.363,15044640
2017-01-25,128.988,130.714,128.76,130.456,18585459
2017-01-26,130.605,132.103,130.417,131.746,19864212
2017-01-27,131.647,131.915,130.059,131.151,19387359
2017-01-30,130.555,130.555,128.591,129.96,18808495
2017-01-31,129.156,129.643,128.512,129.305,19636407
2017-02-01,131.22,132.451,129.663,132.193,49749385
2017-02-02,132.183,134.435,129.385,129.821,53943070
2017-02-03,130.218,131.816,129.742,129.96,24611752
2017-02-06,129.96,131.032,129.285,131.032,16925672
2017-02-07,131.21,131.964,130.635,130.813,14482742
2017-02-08,131.568,133.393,131.409,133.155,22216264
2017-02-09,133.443,133.453,132.272,133.096,16342349
2017-02-10,133.056,133.889,132.639,133.145,14944628
2017-02-13,133.651,133.651,132.659,133.006,13420876
2017-02-14,133.056,133.185,131.518,132.808,14253050
2017-02-15,132.411,132.659,131.627,132.401,13123515
2017-02-16,132.034,132.828,131.984,132.798,12731195
2017-02-17,132.46,133.046,132.133,132.49,12180912
2017-02-21,132.46,132.867,131.865,132.679,14644179
2017-02-22,132.56,135.725,132.421,135.06,27147060
2017-02-23,134.832,135.06,133.284,134.306,18279051
2017-02-24,133.115,134.564,133.115,134.385,12527390
2017-02-27,134.207,136.112,133.969,135.348,14195307
2017-02-28,135.725,135.745,133.701,134.485,15986641
2017-03-01,135.407,136.41,135.239,136.35,16130417
2017-03-02,136.023,136.747,135.249,135.695,12199065
2017-03-03,135.566,136.261,135.02,136.102,11073696
2017-03-06,135.814,136.757,135.447,136.35,12648938
2017-03-07,135.963,137.293,135.923,136.231,13421770
2017-03-08,136.082,136.916,135.983,136.648,10105203
2017-03-09,136.648,137.491,136.33,137.164,15414335
2017-03-10,137.828,138.404,137.144,137.709,16187069
2017-03-13,137.63,138.592,137.59,138.513,10870195
2017-03-14,138.374,138.374,137.441,138.235,12843213
2017-03-15,138.205,139.009,137.412,138.632,19194176
2017-03-16,139.108,139.158,138.642,138.9,13506906
2017-03-17,139.247,139.247,138.612,138.751,20432464
2017-03-20,138.622,139.098,138.166,138.85,12005291
2017-03-21,140.051,141.202,137.322,137.432,29662026
2017-03-22,136.856,138.702,136.529,138.503,16922600
2017-03-23,138.394,139.297,138.007,138.444,12921403
2017-03-24,138.989,139.922,138.672,139.247,16534947
2017-03-27,137.967,139.555,137.689,139.227,12700829
2017-03-28,139.267,140.845,138.92,140.656,14565100
2017-03-29,140.884,141.748,140.329,141.539,16398913
2017-03-30,141.291,141.837,140.745,141.301,12307414
2017-03-31,141.202,141.52,140.785,140.944,11388930
2017-04-03,140.825,141.361,139.724,141.172,13458390
2017-04-04,140.755,140.984,140.17,140.626,12847774
2017-04-05,141.152,142.323,140.19,140.745,17024500
2017-04-06,141.003,141.113,139.813,140.071,14985800
2017-04-07,140.1,140.448,139.148,139.684,11726275
2017-04-10,139.902,140.329,139.535,139.942,8969015
2017-04-11,139.704,139.932,137.729,138.831,16508546
2017-04-12,138.632,139.307,138.354,138.493,11522083
2017-04-13,138.533,139.485,138.245,138.305,10880221
2017-04-17,138.672,140.448,138.662,140.319,11430007
2017-04-18,140.17,140.805,139.515,139.862,14692200
2017-04-19,140.249,141.926,140.17,141.162,15442710
2017-04-20,141.837,143.127,141.579,142.68,15843863
2017-04-21,142.78,143.048,141.162,142.561,12285593
2017-04-24,143.831,144.536,143.216,144.337,14295019
2017-04-25,144.655,146.004,144.655,145.349,17629159
2017-04-26,145.945,146.441,144.952,145.419,12298485
2017-04-27,145.528,146.6,145.002,146.55,11187311
2017-04-28,148.336,150.35,147.909,149.08,30413531
2017-05-01,150.559,151.382,150.241,151.273,25021943
2017-05-02,152.146,152.245,150.479,151.59,21700109
2017-05-03,152.404,152.404,150.162,150.618,29550597
2017-05-04,149.001,150.34,147.562,149.675,35943429
2017-05-05,150.271,150.449,148.624,149.07,17014978
2017-05-08,149.536,149.904,148.574,149.884,15704262
2017-05-09,150.31,151.402,149.04,149.308,17317997
2017-05-10,149.06,149.348,147.701,149.12,11986636
2017-05-11,149.14,149.477,148.247,148.872,11749692
2017-05-12,149.229,149.288,148.465,149.16,9523466
2017-05-15,149.001,150.301,148.604,149.021,14947404
2017-05-16,148.941,149.04,147.87,148.614,14437506
2017-05-17,146.848,147.512,143.295,143.722,28079736
2017-05-18,143.593,146.997,143.385,146.51,22852273
2017-05-19,147.294,148.227,146.808,146.907,16061860
2017-05-22,146.927,147.433,146.54,147.086,12488700
2017-05-23,147.364,147.651,146.104,146.917,12717998
2017-05-24,147.354,149.06,147.264,148.872,17723313
2017-05-25,149.13,151.402,148.783,150.777,19736520
2017-05-26,151.045,151.065,149.973,150.945,14879438
2017-05-30,150.787,151.71,150.459,151.193,13123016
2017-05-31,151.511,152.156,149.914,150.281,17883562
