date,open,high,low,close,volume
2019-01-02,50.4146,52.1876,50.372,51.8667,1520121
2019-01-03,51.6261,52.4186,50.2906,50.3893,1826108
2019-01-04,51.2091,53.106,50.9526,53.0996,2076851
2019-01-07,53.1387,53.2627,52.3085,52.9845,1965761
2019-01-08,53.3674,53.7864,52.5947,53.3758,1750529
2019-01-09,53.6421,53.6907,52.8858,53.2954,1189533
2019-01-10,52.9483,53.1214,52.4548,53.0807,1444540
2019-01-11,52.7262,52.7557,51.9971,52.4291,1508417
2019-01-14,51.9197,52.1483,51.6388,51.8091,1134981
2019-01-15,52.0809,53.5627,51.9405,53.4189,1451681
2019-01-16,53.5603,54.1741,53.5276,53.6084,1320956
2019-01-17,53.5339,54.1454,53.2379,54.0512,1232580
2019-01-18,54.5521,54.9663,54.1008,54.4658,1939674
2019-01-22,53.957,54.1311,52.7405,53.0901,1600360
2019-01-23,53.4289,53.8048,52.556,53.3406,959126
2019-01-24,53.3857,53.5343,52.6032,53.2578,1350216
2019-01-25,53.8082,54.2546,53.6505,54.1053,1109987
2019-01-28,53.5657,53.709,52.7569,53.0683,1273842
2019-01-29,53.1973,53.3198,52.3634,52.5992,1013480
2019-01-30,52.9865,54.1058,52.9081,54.0096,1269379
2019-01-31,54.7009,55.4116,54.3245,55.364,1525774
2019-02-01,55.1671,55.792,54.7947,55.0853,1450294
2019-02-04,55.18,56.1788,54.9995,56.1788,2555520
2019-02-05,55.784,56.8755,55.4075,56.8329,3523274
2019-02-06,56.5145,56.883,55.1854,55.3074,2088453
2019-02-07,54.7585,54.7922,53.8579,54.4882,2028151
2019-02-08,53.9074,54.498,53.8851,54.3071,1067039
2019-02-11,54.4009,54.8469,54.1981,54.3047,1056527
2019-02-12,54.8893,55.8066,54.8422,55.6119,1595996
2019-02-13,55.7914,56.2745,55.4696,55.5519,1041251
2019-02-14,55.4473,55.9521,55.0702,55.6268,939883
2019-02-15,56.0439,56.1228,55.0803,55.2291,1437995
2019-02-19,55.0481,55.6377,55.0481,55.4726,1037880
2019-02-20,55.5435,55.7131,54.814,55.2365,1078942
2019-02-21,55.0898,55.1443,54.1812,54.4019,1403578
2019-02-22,54.5968,55.1095,54.3339,55.0664,1040954
2019-02-25,55.3456,55.4716,54.9127,55.0183,1401593
2019-02-26,54.8373,55.5197,54.5482,55.3025,1459320
2019-02-27,54.8968,55.4438,54.6017,55.3481,960514
2019-02-28,55.1125,55.9234,55.0981,55.54,1529939
2019-03-01,55.787,56.6831,55.7795,56.5849,1438489
2019-03-04,56.8825,57.4424,56.0742,56.9227,1434226
2019-03-05,57.0348,58.0043,56.843,57.6284,1431449
2019-03-06,57.6512,57.9029,57.3041,57.4216,1090349
2019-03-07,57.3154,57.3667,56.2834,56.6995,1157100
2019-03-08,55.8777,56.887,55.7076,56.6509,1202527
2019-03-11,56.7565,58.3306,56.7565,58.3093,1705201
2019-03-12,58.4333,59.5114,58.4333,59.1742,1996708
2019-03-13,59.5433,59.5575,59.1117,59.1801,1424207
2019-03-14,59.2392,59.4063,58.7417,58.7948,1163250
2019-03-15,59.1831,59.3413,58.649,58.7407,2441752
2019-03-18,58.6832,59.0155,58.3917,58.7308,1282074
2019-03-19,58.9565,59.5114,58.8107,59.4544,1508317
2019-03-20,59.38,60.8574,59.3215,60.7002,2209264
2019-03-21,60.3049,61.088,60.1636,61.0756,1194196
2019-03-22,60.8167,60.9992,59.6516,59.7842,1700242
2019-03-25,59.3592,59.8287,58.8687,59.1643,1484612
2019-03-26,59.4385,59.6518,58.3569,58.7487,1885719
2019-03-27,58.7923,58.8944,57.4965,58.1734,1388798
2019-03-28,58.1,58.1012,57.4994,57.9487,953868
2019-03-29,58.2667,58.4695,57.6705,58.1878,1259559
2019-04-01,58.7229,59.3458,58.6188,59.2352,1242301
2019-04-02,59.2793,59.5783,58.8027,59.5357,821158
2019-04-03,59.8824,60.3198,59.5362,59.805,1006040
2019-04-04,59.806,60.2885,59.7162,60.2553,942264
2019-04-05,60.2548,60.3158,59.7609,59.866,899813
2019-04-08,59.9028,59.9424,59.5045,59.7019,853196
2019-04-09,59.313,59.6249,59.1682,59.375,869263
2019-04-10,59.5451,59.6991,59.3346,59.6185,718699
2019-04-11,59.7078,59.9061,59.5178,59.7405,704416
2019-04-12,60.0073,60.4214,59.9136,60.3976,925799
2019-04-15,60.4041,60.7115,59.9632,60.5578,1177730
2019-04-16,60.7513,61.0399,60.5093,60.8569,849328
2019-04-17,61.148,61.5229,60.8911,61.3136,1211950
2019-04-18,61.4545,61.5943,61.2278,61.3151,1320955
2019-04-22,61.2962,61.9459,60.9154,61.9335,800726
2019-04-23,62.0252,62.9333,61.8115,62.7126,1309151
2019-04-24,62.6913,62.8842,62.239,62.2886,1010504
2019-04-25,62.7236,62.8544,62.0917,62.6581,1098283
2019-04-26,62.9333,63.1351,62.5028,63.091,1231291
2019-04-29,63.1813,63.9386,62.7993,63.8548,2479049
2019-04-30,58.7675,59.1548,58.2716,58.9401,6156455
2019-05-01,58.9188,58.9188,57.8838,57.9284,2617708
2019-05-02,57.9125,58.2314,57.2798,57.6571,1928962
2019-05-03,58.2047,58.8568,57.9741,58.7874,1964572
2019-05-06,57.8381,59.0576,57.8381,58.9852,1551164
2019-05-07,58.5429,59.0373,57.5793,58.227,1538768
2019-05-08,58.1233,58.5405,57.8123,57.8386,1298637
2019-05-09,57.4796,58.0067,57.0739,57.6457,1176044
2019-05-10,57.7058,58.1526,56.6599,57.7395,1303797
2019-05-13,56.6331,56.9296,55.6486,56.1406,1845449
2019-05-14,56.3975,56.5567,55.5217,55.5658,1821644
2019-05-15,55.4384,58.0896,55.3787,57.7365,2270659
2019-05-16,57.7514,58.9243,57.6686,58.469,1518930
2019-05-17,57.9478,58.527,57.5282,57.6418,1198759
2019-05-20,56.759,56.873,56.1115,56.4788,1342280
2019-05-21,56.9569,57.166,56.4337,57.0134,1150355
2019-05-22,56.8706,57.4543,56.828,57.1022,907053
