date,open,high,low,close,volume
2018-01-02,20.8,21.474,20.7333,21.3687,4352200
2018-01-03,21.4,21.6833,21.0367,21.15,4521500
2018-01-04,20.858,21.2367,20.3787,20.9747,9946300
2018-01-05,21.108,21.1493,20.8,21.1053,4591200
2018-01-08,21.0667,22.468,21.0333,22.4273,9859400
2018-01-09,22.344,22.5867,21.8267,22.246,7146600
2018-01-10,22.1467,22.4667,22,22.32,4309900
2018-01-11,22.3493,22.9873,22.2173,22.53,6645500
2018-01-12,22.5753,22.694,22.2447,22.4147,4825100
2018-01-16,22.5027,23,22.32,22.6707,6474300
2018-01-17,22.698,23.2667,22.65,23.144,7103500
2018-01-18,23.0447,23.4867,22.916,22.9713,5685800
2018-01-19,23,23.3727,22.84,23.3347,4888300
2018-01-22,23.2933,23.8553,23.28,23.4373,6210400
2018-01-23,24,24.0333,23.4,23.5193,5465400
2018-01-24,23.6387,23.65,22.9013,23.0593,5287500
2018-01-25,23.218,23.28,22.4267,22.5093,6740300
2018-01-26,22.7667,22.9333,22.3807,22.8567,4539400
2018-01-29,22.6567,23.39,22.552,23.302,4747100
2018-01-30,23.0093,23.218,22.8113,23.0547,4717700
2018-01-31,23.1673,23.746,23.0127,23.6207,6214100
2018-02-01,23.4,23.9773,23.242,23.2833,4197700
2018-02-02,23.2293,23.4633,22.7007,22.9167,3704800
2018-02-05,22.5313,22.9647,22.2,22.2087,4464100
2018-02-06,21.6807,22.4147,21.5667,22.2647,5088400
2018-02-07,22.5993,23.0667,22.3773,23,6969200
2018-02-08,22.8873,23.2413,20.9733,21.0153,10314600
2018-02-09,21.3287,21.3987,19.6507,20.6947,12933700
2018-02-12,21.0753,21.2053,20.4167,21.0487,6227800
2018-02-13,21.0013,21.6127,20.834,21.5773,4560200
2018-02-14,21.3893,21.7447,21.2347,21.4873,3950700
2018-02-15,21.6333,22.2747,21.4933,22.2713,5912900
2018-02-16,22.1667,22.8747,22.1093,22.366,5642600
2018-02-20,22.298,22.7227,22.1,22.318,4009400
2018-02-21,22.402,22.646,22.2113,22.22,3219600
2018-02-22,22.3687,23.1627,22.3167,23.078,6969800
2018-02-23,23.1887,23.666,23.14,23.47,5817400
2018-02-26,23.5667,23.9333,23.4907,23.828,4340000
2018-02-27,23.75,23.9993,23.334,23.3993,4797400
2018-02-28,23.5047,23.6827,22.8147,22.8707,6069700
2018-03-01,23.0007,23.2447,22.0047,22.062,6885600
2018-03-02,21.7987,22.348,21.5313,22.3413,5092800
2018-03-05,22.1593,22.5167,21.9527,22.2233,3823800
2018-03-06,22.25,22.4247,21.802,21.88,4285700
2018-03-07,21.696,22.1667,21.4493,22.1533,5007300
2018-03-08,22.1907,22.22,21.7513,21.94,3566200
2018-03-09,21.6067,21.8993,21.4913,21.8113,5506800
2018-03-12,21.9073,23.1473,21.7667,23.034,8264000
2018-03-13,21.9073,23.1473,21.7667,22.7893,5965800
2018-03-14,22.4507,22.654,21.5953,21.7753,7967400
2018-03-15,21.9587,22.19,21.4067,21.7067,6564800
2018-03-16,21.5287,21.8267,21.2713,21.4233,6117300
2018-03-19,21.1,21.3833,20.6447,20.904,7484300
2018-03-20,20.9913,21.0833,20.584,20.7033,4764300
2018-03-21,20.6833,21.496,20.6793,21.102,5958400
2018-03-22,20.926,21.2547,20.5453,20.6067,4939800
2018-03-23,20.75,20.75,20.03,20.1027,6654900
2018-03-26,20.4893,20.506,19.424,20.2787,8375200
2018-03-27,20.2667,20.2847,18.4787,18.612,13872000
2018-03-28,17.6387,17.912,16.8067,17.1853,21001400
2018-03-29,17.0993,18.064,16.5473,17.742,15170700
2018-04-02,17.084,17.3553,16.306,16.832,16114000
2018-04-03,17.988,18.2233,16.966,17.8353,18844400
2018-04-04,16.852,19.2247,16.8,19.1293,19896700
2018-04-05,19.2893,20.4173,19.2133,20.3813,19121100
2018-04-06,20.0667,20.6187,19.7,19.9533,13520300
2018-04-09,20.0247,20.6333,19.2807,19.3107,10249800
2018-04-10,19.9313,20.4733,19.5787,20.3133,10989800
2018-04-11,20.0493,20.5987,19.9773,20.062,7482900
2018-04-12,20.1547,20.2633,19.5787,19.6053,7608800
2018-04-13,20.24,20.2633,19.732,20.0227,7327200
2018-04-16,19.9333,19.9773,19.2673,19.414,6338500
2018-04-17,19.258,19.478,18.834,19.1793,7000000
2018-04-18,19.4053,20.016,19.2107,19.5567,6557700
2018-04-19,19.4053,20.0673,19.2367,20.0053,6090600
2018-04-20,19.678,19.9987,19.3167,19.3493,5627900
2018-04-23,19.4193,19.4413,18.822,18.8913,4893400
2018-04-24,19,19.1393,18.564,18.8973,5685300
2018-04-25,18.9,19.0107,18.4833,18.7127,4013600
2018-04-26,18.5833,19.0527,18.4333,19.032,4356000
2018-04-27,19.0247,19.6313,18.922,19.6053,4364600
2018-04-30,19.574,19.9153,19.5,19.5933,4228200
2018-05-01,19.5673,20.0547,19.548,19.9947,4625600
2018-05-02,19.9047,20.4567,19.852,20.0767,8970400
2018-05-03,18.586,19.2027,18.3487,18.9633,17352100
2018-05-04,18.8667,19.7907,18.6347,19.606,8569400
